RowID,CollectionDate,Site,Speaker,Utterance,Content_Focus,Media_Production,Inclusive_Disposition,Social_Disposition
659,20170408,NYSCI,Gabriella,I agree with Jessica I think if you're going to make a video it should be a video that you're proud of um if I had to choose just one specific video I'd say probably you guys didn't get to see it but it's on the New York Hall of Science website we made it for Halloween it was like the science behind werewolves. Like if they're an actual thing or something that could be real and the reason I'm proud of that video in particular is it was like the first script I wrote that we actually got it all done together and it actually made it to Youtube so that was a very proud moment when I saw it was up on the site and it was being shared and liked and stuff.,0,1,0,0
660,20170408,IC4,Danielle,Did you say people wonder whether or not there are werewolves that exist or?,0,0,0,0
661,20170408,NYSCI,Gabriella,It's like if scientifically there really could be werewolves um and it's like you could see it in the video just like kind of whether or not it's a scientific possibility. And the answer is kind of surprising.,0,1,0,0
662,20170408,IC4,Danielle,You're teasing us there okay,0,0,0,0
663,20170408,Otavan,Jessica,And I would like to ask something here some some videos which I'm not proud of and I'm still uploading to Youtube they become one of my greatest videos what I think because of the people's feedback because there is some videos which I'm not proud of but when people are commenting that video and saying this inspires people and you're awesome and it's very nice that you say these things and educate people that makes me really happy and makes me like love that video I don't know so it's very surprising that I think the video is bad but everyone else loves it but yeah,0,1,0,0
664,20170408,IC4,Danielle,That's true I mean feedback from others really makes a difference which is kind of like when we're sharing videos here when we give each other feedback and you know what our thoughts are about it it's kind of like when you get positive feedback it encourages you to wanna keep making more videos. Appreciate it. How about Christine or Ismael or Stella right are you do you have any comments about videos you enjoy making or the video making process  a video you're proud of? Christine maybe you're proud of the egg shell video you just made!,0,0,1,1
665,20170408,SAG,Ateamate,As for me  as for me I can not share my video if I'm not proud of it.,0,0,0,0
666,20170408,IC4,Danielle,Mhm. So like that last video have you made other videos aside from the egg shell one?,0,1,0,0
667,20170408,SAG,Ateamate,Yes but I have not yet edited them.,0,0,0,0
668,20170408,IC4,Danielle,Oh so the one we saw was like the first finished product?,0,0,0,0
669,20170408,IC4,Danielle,Oh thanks for sharing that with us then well done accomplished,0,0,0,1
670,20170408,SAG,Ateamate,And I'm proud of it,0,0,0,0
671,20170408,IC4,Danielle,Well good we're very happy to hear that,0,0,0,1
672,20170408,IC4,Danielle,Yes we love the smile absolutely well okay I want to make sure I want to be mindful of our time together and I'm so grateful that we all got to meet and talk for a little bit and I want to encourage as we kind of close anybody have any finishing comments or thoughts before we kind of close the session?,0,0,0,1
673,20170408,SAG,Ateamate,I have a comment uh first of all it's to encourage each one of us before starting to think about making a video. First of all the topic that you're going to make a video on should be interesting you should be enjoying it before making the video so that whenever the product of the video comes out you'll automatically enjoy so I think it begins from the topic to the video and then to the to actually the reaction to your video because if you like your video automatically expect positive videos and that's what will come so first of all you think about the topic you love the topic then you make your video,0,1,0,0
674,20170408,IC4,Danielle,Mhm! No I think others would agree with that too you have to really enjoy it because you're going to be putting a lot of time into it you're gonna be like looking at it all the time. And then the editing part! The hard part right? ,0,0,0,1
675,20170408,IC4,Danielle,So you have to really want to be passionate about the subject I like that comment great thought to end on. Anybody else have anything else  closing thoughts you wanna share with each other?,0,0,0,1
676,20170408,SAG,Ateamate,Okay another thing Danielle,0,0,0,0
677,20170408,SAG,Ateamate,That in the beginning we had a problem with one of the devices in here was to share another video but it was impossible because of the device so I think he'll share it next time when we work out the technicalities yeah,0,0,0,0
678,20170408,IC4,Danielle,Okay! We would love to see it.,0,0,0,1
679,20170408,IC4,Danielle,Love to see it okay well thank you um anybody else have any other comments or thoughts? Greetings well wishes?,0,0,0,1
680,20170408,NYSCI,Gabriella,Uh it was nice meeting you all and seeing your videos and hearing your kind of thoughts and comments now I'm more encouraged I think to make like the math video I really like that one so now I'm not gonna like shy away from touching on math topics because I'm afraid people won't like them because I can see now there's a way to make it interesting and so that people would want to watch it,1,1,0,1
681,20170408,NYSCI,Nancy,Yeah it was really great meeting you all and I think this is a really good opportunity for kids like us to connect with other people who share the same interests as us around the world and um yeah I'm looking forward to seeing all the videos you make,0,0,0,1
682,20170408,IC4,Danielle,Thanks for that! Anybody else have any closing thoughts?,0,0,0,0
683,20170408,Otavan,Jessica,Well I actually really love to see other people around the world because I'm very tired of Finnish people as you already can probably notice and from my speak and stuff like that so it's very nice to meet you all and I would really like to make a video of me trying those egg shell things so is it okay Christine if I'm doing that kind of video I can share it in the next meeting or something like that I don't know? Can I do it?,0,1,0,1
684,20170408,IC4,Danielle,Yeah Christine right! Yeah?,0,0,0,0
685,20170408,IC4,Danielle,She's look at that smile I think that answers it Jessica yeah go for it I want to see that video too!,0,0,0,1
686,20170408,Otavan,Jessica,So do you know when the next meeting is Danielle?,0,0,0,0
687,20170408,IC4,Danielle,Yeah we'll probably do another Saturday I think on the maybe in like two weeks I don't have the set date yet but probably aim for the 22nd I'll probably add one same time but if that's enough time for you,0,0,0,0
688,20170408,Otavan,Jessica,Yeah I think so yeah I think so,0,0,0,0
689,20170408,IC4,Danielle,Okay! Any other last thoughts? Closing thoughts?,0,0,0,0
690,20170408,IC4,Danielle,Okay! So let's also so um in the agenda that I had everybody open at the beginning I wanted everyone to have it up because it's really important that we write out reflections and our time together to think about it and the best time to do that is right after the meeting so that way we kind of it's kind of cool to have everyone in the document at the same time writing the reflections so I'd like for everybody to kind of open it right now and kind of look at it so toward the bottom of the agenda there is a area a chart a table where you can put in your comments and reflections about the meet-up today it'd be really important for us to do it right now. Does anybody have any issues can you all see that? If you see it can you give me a thumbs up? Can you see it? Okay Christine okay. And the link is in the chat box too if you need it so I just wanna make sure that you are  everybody's in there now can you start let's start typing. Can I see... Oh I see Gabby I see Jessica too how about our friends from St. A's are you able to get into the document to start to write reflections?,0,0,1,0
691,20170408,SAG,Ateamate,We are trying to check on it so just a little moment we'll be there,0,0,0,0
692,20170408,IC4,Danielle,Okay that's great.,0,0,0,0
693,20170408,Otavan,Jessica,So Danielle about my group video kind of project so how can I talk with other people in there because I have written something in there but is there some kind of chat box or something where I can talk to other people in my team?,0,1,0,0
694,20170408,IC4,Danielle,Yeah I think I have to see who else from what other schools you're working with and um if their school is okay with other ways of communication that's really the restriction is um the different schools what their restrictions are on how to communicate,0,0,0,0
695,20170408,Otavan,Jessica,Yeah because it's very hard for me to start making videos or just think about this project because I can't talk to people so I would really like to talk to people so yeah it's very hard to make videos or do anything basically if I can't talk to people but yeah maybe we'll chat about that later on email or something I don't know,0,1,0,0
696,20170408,IC4,Danielle,Yeah hang on the call for a little bit I'm gonna give everybody a sense and we can chat we'll follow up right now actually,0,0,0,0
697,20170408,IC4,Danielle,As long as we get those reflections in and Atemate if I can get you to help with Christine and Ismael and Stella to get their reflections in the document that would be amazing,0,0,1,0
698,20170408,SAG,Ateamate,Yeah I'm going to help them,0,0,0,0
699,20170408,IC4,Danielle,Thank you so much I appreciate it and thank you again our participants from St. Aloysius   thank you our participants from New York Hall of Science  thank you Jessica joining us from Finland it's been really great to see you all and looking forward to the next one oh okay great oh Gabby you're working with Jessica on a video in the One Note did you know that and Jessica this is Gabby who is in your group?,0,0,1,1
701,20170408,Otavan,Jessica,Oh hi,0,0,0,0
702,20170408,IC4,Danielle,So you could touch base like right now actually after the session and hang out in the session for a little longer and chat if you want,0,0,0,0
703,20170408,IC4,Danielle,Okay? Alright everybody else feel free to exit the meeting and we'll see you the next time,0,0,0,0
704,20170628,IC4,Israel,Morning,0,0,0,0
705,20170628,IC4,Dr. H,Hey Israel,0,0,0,0
706,20170628,IC4,Israel,Morning Eric,0,0,0,0
707,20170628,IC4,Dr. H,How are you sir?,0,0,0,0
708,20170628,IC4,Israel,Good how are you? Please come and meet Dr. Hamilton from Pepperdine University German say good morning to him,0,0,1,0
709,20170628,SVHS,German,Good morning how are you,0,0,0,0
710,20170628,IC4,Israel,I think he's in mute right now. No you're good but let me go ahead and do this.... Just wave at him like that see if he can see us. Alright..... Morning everybody! Mr. Ramirez from Spring Valley High School  Las Vegas Nevada. I hope you guys are doing fine and we're looking forward to talk and meet and learn from each other.,0,0,0,1
711,20170628,IC4,Danielle,Hi this is Danielle hi German how nice to meet you. I can turn my camera on for a moment. Hi! I'm gonna be helping facilitate the meeting today we've been email exchanging. I just wanna make sure you have access to the online agenda. Do you have that open to  to follow along?,0,0,0,1
712,20170628,IC4,Danielle,Okay great if you have the agenda open  if you can see in it  there are some folks who are putting in links to the video that they want to share and I know you have one  so if you wanna go ahead and type your name in there and also add your link in there we'll be sure to review that today. Let me know if you have any problems finding out seeing where it's located but I see other students are in the document right now and they're adding their names and their video. Yeah do you see that? Do you see in the agenda where you can add? To add your name? Perfect. Oh no different person. I'm gonna go ahead and put the agenda link into the meeting box just in case. Are you in the chat window too? Can you see the chat window? German do you see the chat window? Is it open for you? And hi Nixon nice to see you. Just wanna make sure you have your chat window open which is the little talk box symbol do you wanna click on that and then do you have the I wanna make sure you have the agenda open  Nixon I see that you're already in it which is great cause I see you added a video. So German I just wanna make sure you're able to go into the chat window and to the agenda.,0,0,0,1
713,20170628,IC4,Danielle,German can you hear me okay?,0,0,0,0
714,20170628,IC4,Danielle,German can you hear me? Hello? Can you hear me? Oh yes Nixon you're good I'm trying to get ahold of our other participant here.,0,0,0,0
715,20170628,IC4,Danielle,Hi Eunice. Good morning or good afternoon I'm sorry it's good afternoon. And Eunice you also are in the document so thank you.,0,0,0,0
716,20170628,IC4,Danielle,So we're just waiting on a few more participants and we'll get started. I think we have somebody from Mpesa Academy joining so we'll hang on for them. And then German so you can hear me right? Are you in the agenda?,0,0,0,0
717,20170628,IC4,Danielle,Can you put your name into the agenda for us?,0,0,0,0
718,20170628,IC4,Danielle,Okay thank you.,0,0,0,0
719,20170628,IC4,Danielle,Hi Ashley!,0,0,0,0
720,20170628,MPESA,Ashley,Hi. It's been really long since I saw you,0,0,0,1
721,20170628,IC4,Danielle,I know it has but I haven't forgotten you,0,0,0,1
722,20170628,MPESA,Ashley,Aw I haven't forgotten you. I'm seeing a new face and a map of Mexico,0,0,0,1
723,20170628,MPESA,Ashley,May I know okay let me introduce myself I'm Ashley from Kenya and I study as Mpesa Foundation Academy,0,0,0,0
724,20170628,IC4,Danielle,Thanks for introducing yourself. We'll go ahead and do introductions. And I'm Danielle and I'm connecting from California and I work with the project but more so I'll be facilitating our session today but really it's all about you all getting to interact and learn from each other. So Eunice or Nixon or German do you wanna introduce yourself?,0,0,1,1
725,20170628,SVHS,German,Yes okay good morning everybody  I'm German Alvarez I'm from Columbia but I am here like one year ago and that's it,0,0,0,0
726,20170628,IC4,Danielle,That's excellent. That's great.,0,0,0,0
727,20170628,SAG,Eunice,Hi my name is Eunice I'm from St. Aloysius Gonzaga in Kenya. That's all.,0,0,0,0
729,20170628,SAG,Nixon,I'm Nixon and from Kenya studying at St. Aloysius Gonzaga  I'm proud to be with you guys,0,0,0,1
730,20170628,IC4,Danielle,Nice to have you. We appreciate having you join us. I'm gonna see if someone else joined us. Oh we have someone else. Oh okay we have Walter? Are you joining? Hi. Do you wanna  we were just in the middle of introducing ourselves to each other so do you wanna go ahead and share your name and where you're joining us from?,0,0,1,1
731,20170628,MPESA,Walter,Okay my name is Walter and I'm joining you from  Mpesa Foundation Academy,0,0,0,0
732,20170628,IC4,Danielle,Awesome well I'm grateful to have you here and so Walter I know you kind of missed some of the other folks who are in the room per-se but you have one of your fellow classmates Ashley and then we also have Nixon and Eunice from St. Aloysius also in Kenya  and then German who is joining us from Las Vegas so welcome. And before we kind of jump into things I wanna make sure that everyone has the agenda open because this is something we need to refer to during the meeting and also at the end of this we'll be doing reflections which is really important for us to  an important component to the session today and so just reflect on thoughts from the things that you learn  things that you enjoy  things that could be better  and all of that you would enter using the agenda. So right now if you look on the screen that I'm sharing  you'll see the agenda. If you don't  I think German I still don't know that I see your name that's added here  I see everybody else's name. But if you wanna go ahead and add your name German to this and then the link is right up here. And if someone can since I don't have access to Fuze right now if you wanna go ahead and put that into the chat box for us just to make sure. So what you'll see towards the bottom is our area for reflections and so oh look at that we already have some names pre-populated into here which is wonderful and so at the end of the session or during the session you know if it doesn't distract you from participating in the meeting  you can go ahead and start writing some of your reflections here in this bottom portion. So just put your name your school and just some of your thoughts and  if you aren't sure as to what your thoughts should be you can always look up here to the prompt which just kind of gives you some thoughts about what are things that you gained from the session and things we can do better for the meet-up in the future. Okay? So another couple points that we wanna make is,0,0,0,1
733,20170628,IC4,Dr. H,Danielle can I jump in for a quick second?,0,0,0,0
734,20170628,IC4,Danielle,Go ahead,0,0,0,0
735,20170628,IC4,Dr. H,We have Rachel and Jazorique and some students in Okahanga and they're getting a message that they're waiting to be admitted. Have you encountered that before that keeps students out?,0,0,0,0
736,20170628,IC4,Danielle,Uh I would just advise that they close out and try to reconnect,0,0,0,0
737,20170628,IC4,Dr. H,That's my suggestion. So I'll do that but we have three more that are on the sidelines waiting to come in and I apologize for interrupting so keep going,0,0,0,0
738,20170628,IC4,Danielle,Oh okay no that's great and so just so everybody knows the three participants that would be joining us they're gonna join us form Namibia and this would actually be their first time doing a meet-up which is pretty exciting. Next month we actually plan to have a lot of different meet-ups because Dr. Hamilton who works who oversees this project will be doing some workshops soon but you'll learn more about that in a little bit. For now we're just focused on today and a couple reminders. The goal of our session is for us to meet and share and learn from one another on any of the topics that you are gonna be sharing via the videos. Namely in areas related to the STEM fields like math  science  engineering  and technology. You all I can see are already experts at you've seen the protocol so you mute your microphone when you're not speaking to eliminate background noise but then we want you to talk that's part of the goal so you wanna make sure you unmute when you have something to say and we want you to have things to say. Keep the agenda open which I see everybody  a lot of people in the agenda which is exciting and again we're gonna do reflections after the session so we wanna make sure you have this open. And there's a chat window in Fuze also for you to access I know our folks joining us from Mpesa that has been a challenge in the past but Fuze has told me that they've now upgraded and there should be a way for you to look at the group chat box even though you're connecting from an iPad. And if you have any issues or questions or thoughts as people are maybe talking and you don't wanna interrupt you can always go to the group chat window. So those are our reminders for the session and we've done some introductions. Any questions before we get started in sharing some videos?,0,0,0,0
739,20170628,IC4,Danielle,Ah  ah? No? Okay great. Well looking to our agenda here grateful for some of the people who've put some links in. So we're gonna start with Nixon because you are our first one and it looks like you have a video. Do you want to go ahead and tell us a little bit about the video that we're gonna share today?,0,0,1,0
740,20170628,SAG,Nixon,Yeah. Yeah. My video is about the soil enrichment. So I thought about I have made various videos but this one I consider the most one simply because I just have that passion about making a video about this so that's all that I considered so you can just look at it.,1,1,0,0
741,20170628,IC4,Danielle,Excellent alright I'm gonna go ahead and pull that up and let's have a look. If you have any issues with hearing be sure to say something because while I share my monitor I'm not gonna be able to read the chat window so if something's wrong just say something. Okay. Here we go!,0,0,0,0
742,20170628,IC4,Danielle,Okay! Was everyone able to hear that okay? Could you hear the video? Anybody have any thoughts? Thank you Nixon for sharing that with us. What are some things anyone gained from the video? Thoughts,0,0,0,1
743,20170628,MPESA,Walter,Okay something I think that is very nice. Because you see our population is increasing everyday and we need also the food to increase and I think your methods of preventing soil erosion is important. Because actually the soil can enhance the production of food. And also I like the points on awareness because a great impact when it comes to soil erosion so I think the awareness point is very nice and should be applicable to the society. Especially be made aware of how soil is important and how they can prevent soil erosion. So that was so nice and I think it will help. Especially on using calcium nitrate to apprehend the soil fertility especially in our area. So that was so nice.,1,0,0,1
744,20170628,IC4,Danielle,That's a great comment. That's great feedback.,0,0,0,1
745,20170628,MPESA,Ashley,I really liked the video. I like the idea of the calcium nitrate. We usually have problems in Kenya. So I think it's a great idea to use calcium nitrate and it was a nice video. You were able to keep in touch with us. I was smiling because some things I didn't know. And yeah that was it. It was really interesting. Danielle I'd like to request  I leave the meeting so that I can send to you my video we can't access it through the Fuze.,1,0,0,1
746,20170628,IC4,Danielle,Okay sure! So Ashley I'll let you go ahead and somehow... So she's gonna go get her video but Nixon thank you for putting it together. Can I ask where would you obtain the calcium nitrate? Are there like natural substances that have that?,1,0,0,1
747,20170628,SAG,Nixon,Probably not because we are secondary we can able to maybe test it we are able to putting different chemicals to come up with it. That one is not recommended but let's say you can buy it from a local market that sort of thing so.,1,0,0,0
748,20170628,IC4,Danielle,Oh okay. So get it at the store. Got it. How about you German any thoughts about the video?,0,0,1,0
749,20170628,SVHS,German,No that's okay I liked the video his way to present about the problem and his solution is good. Very good.,0,1,0,1
750,20170628,IC4,Danielle,Appreciate the content. How about anybody have any thoughts about how the video was shot and the video itself? Quality of the video.,0,1,0,0
751,20170628,MPESA,Walter,I think Nixon did a good job on the background of the video but next time maybe when he's explaining something about the soil maybe he can give us some parts of the soil and the real calcium nitrate the picture so as to bring more visual understanding and also because there are different types of soil and see how it works on different types of soil. Yeah.,1,1,0,0
752,20170628,IC4,Danielle,That's a good thought Walter thank you for sharing. Nixon how do you feel about the feedback. Does that sound like good feedback maybe integrate some pictures and maybe even some actual soil,0,1,1,1
753,20170628,SAG,Nixon,Probably I would say that on the background yes say that let's say while I was making the video on the editing I thought it was not quite fun but on the pictures I brought only two but I think it so about getting the videos and editing I will say that to me I became too busy so I thought I will display my video every time putting more pictures so I decided to assume so that's what it made me do but even on edit sometimes it creates more let's say more of that so sometimes you see that your video is not perfect so I thought too many pictures would make it bad. That's all.,0,1,0,0
754,20170628,IC4,Danielle,Got it. Appreciate your honesty there but and maybe but from the suggestion it sounds like adding some might be a good thing for the future to make it even stronger make your video even stronger because you have good explanation but picture will help to add so thank you Walter for the feedback. Anybody have any other thoughts? If not I'm gonna move on to the next video. No? Alright let's go ahead and move on. I think I see somebody join us. Jean? John? How do you pronounce?,0,1,0,1
755,20170628,IC4,Dr. H,and uh Rachel.,0,0,0,0
756,20170628,IC4,Danielle,Okay! So Jean right?,0,0,0,0
757,20170628,JGVW,Jean,It's pronounced Jean,0,0,0,0
758,20170628,IC4,Danielle,Jean hi! Is your camera working? Do you wanna say hello to the rest of the group?,0,0,1,0
759,20170628,JGVW,Jean,I've turned off my camera because I've burnt my face and I don't want like to anyone see my face,0,0,0,0
760,20170628,IC4,Danielle,Oh okay well Jean do you want to just introduce yourself where you're joining us from? And the school you're at?,0,0,1,0
761,20170628,JGVW,Jean,I'm joining you guys from Okahandja.,0,0,0,0
762,20170628,IC4,Danielle,Would you mind what school in Okahandja?,0,0,0,0
763,20170628,JGVW,Jean,Yeah I'm schooling at J.G. van der Wath.,0,0,0,0
764,20170628,IC4,Danielle,Very nice. Well we welcome you and we introduce you to our team of participants here. We're just sharing videos and we're gonna go ahead and show I think we have Eunice we have a video from you next. Right? Do you wanna go ahead and describe your video for us while I que it up,0,0,1,1
765,20170628,SAG,Eunice,Yeah I had an idea of you know we have beautiful plants in the environment and there are so many things that helping them to grow. So I thought of the organic matter specifically I thought of the leaves themselves because they also contribute to the working of the plant and how they grow. So that was the whole idea about the video and yeah. More information you'll get then from the video. Enjoy.,1,0,0,0
766,20170628,IC4,Danielle,Great thank you for sharing Eunice your video! It's a good compliment actually to Nixon's video. Sorry to just chime in there.,0,0,0,1
767,20170628,IC4,Danielle,Yeah. Anybody have any thoughts about the video that Eunice just showed us. Oh Jazorique you just joined us. Hi!,0,0,0,0
768,20170628,JGVW,Jazorique,Okay hi guys um great to be here I guess.,0,0,0,1
769,20170628,IC4,Danielle,Do you wanna go ahead and tell us the school you're from and where you're joining us from?,0,0,0,0
770,20170628,JGVW,Jazorique,Okay um I'm joining from Namibia Okahandja and yeah.,0,0,0,0
771,20170628,IC4,Danielle,Great and the school you're from?,0,0,0,0
772,20170628,JGVW,Jazorique,Oh and the school's name is J.G. van der Wath,0,0,0,0
773,20170628,IC4,Danielle,Great. And we have students who are joining us we have German from Las Vegas Nevada in the US and then we have participants we have Nixon and Eunice who are joining us from St. Aloysius Gonzaga in Kenya as well as Ashley and Walter who are joining us from Mpesa Foundation Academy yeah and so,0,0,0,0
774,20170628,JGVW,Jazorique,It's great to meet all of you,0,0,0,1
775,20170628,IC4,Danielle,It's great to have you. And we were just watching a video that Eunice from St. Aloysius put together and we were just gonna did you get to watch all the video?,0,0,0,1
776,20170628,IC4,Danielle,Okay just wanna make sure I don't know at what point you came in but glad you got to see some of it. Okay so everybody that's from the video from Eunice's video.,0,0,0,0
777,20170628,JGVW,Jazorique,Oh sorry Danielle I thought you meant have I like should I like can you guys like show me the video. That's why I nodded and said yes,0,0,0,0
778,20170628,IC4,Danielle,Oh got it  got it. We just showed it and so what I might do is I'll in the agenda there's a link to it if you wanna watch it cause we already watched it but here we'll have comments on it. I think Walter were you gonna say something about the video?,0,0,1,0
779,20170628,MPESA,Walter,Yeah I liked the video. Especially because it brings out the cycle when like the leaves are used to make the and then it brings about the plant again with the leaves. So I think it is environment friendly  it is cheap  and it is affordable that kind of supplication can be nice. Especially for agriculture students like me. I know the disadvantages of inorganic fertilizers each are very unfortunate for the environment. So I think Eunice that was a great idea cause when if you use these leaves you are actually conserving the cleanness of the environment instead of burning it so that is applicable and also the video the setting was nice. I like how you moved and showed the cycle very well from all the leaves falls down and rocks how it is used again to bring up a plant. So that was great.,1,1,0,1
780,20170628,IC4,Danielle,Thank you for sharing.,0,0,0,1
781,20170628,IC4,Danielle,Eunice do you have a response to that?,0,0,1,0
782,20170628,SAG,Eunice,Thank you for that comment. I really appreciate. Yeah.,0,0,0,1
783,20170628,IC4,Danielle,Any other thoughts about it? What we just watched?,0,0,0,0
784,20170628,IC4,Danielle,Thoughts? Okay. Alright I think I'm gonna go ahead and... Well thank you so much for sharing your video with us Eunice  appreciate it.,0,0,0,1
785,20170628,SAG,Eunice,You're welcome.,0,0,0,0
786,20170628,IC4,Danielle,I think I'll go ahead and move on to then another video I think I have a link here from Ashley  so Ashley do you wanna while I bring that up do you wanna go ahead and talk a little bit about what it's about?,0,0,1,0
787,20170628,IC4,Danielle,Ashley do you wanna? Oh wait I think your screen froze.,0,0,0,0
788,20170628,MPESA,Ashley,My name is Ashley and I'm going to ,0,0,0,0
789,20170628,IC4,Danielle,Alright so while we're waiting for it looks like Ashley's video we're still waiting for them to come back on they might have had some technical difficulties in their internet connection. So while we kind of do that  I have German I have your video. So maybe I can do that. I'll show your video over. So German do you wanna talk a little bit about the video that you had made? And explain it a little bit?,0,0,1,0
790,20170628,SVHS,German,Yes well it's Pythagorean theorem it's like how do you use this theorem in the life like construction and all ways.,1,0,0,0
791,20170628,IC4,Danielle,Got it okay Pythagorean theorem. We got some math happening now! That's cool alright. So I'm gonna go ahead and share. If anybody has any issues hearing just go ahead and say something out loud because when I screen share I can't see the box. Here we go.,1,0,0,0
792,20170628,IC4,Danielle,Sorry! Sound just kept going there. Cool well German thank you for sharing your lesson on the Pythagorean theorem and using it to deteremine another length that's unknown. Did anybody... Any comments on that on the video? Were you able to see it okay? Yeah. Thoughts or maybe things gained  something that you already knew?,1,0,0,1
793,20170628,SAG,Nixon,So about your video German  I thought let's say if I were you were handwriting I was struggling to see it so I recommend you using something like another pen or let's say if you have a brush on Microsoft office so that you can record on the screen but I struggled to see your handwriting you had neat work but I was struggling to see handwriting but that idea was great even in our curriculum we study that but so I think it can help me do better in my math. Thanks.,0,1,0,0
794,20170628,IC4,Danielle,Good feedback you liked the idea and also a recommendation to,0,0,0,1
795,20170628,SVHS,German,It's a good idea and I appreciate it and thank you,0,0,0,1
796,20170628,IC4,Danielle,Eunice did you have something you wanted to say?,0,0,1,0
797,20170628,SAG,Eunice,Yeah Israel that was a very nice video to share and a video nice idea I never thought of search that you can use a real life experience to explain a mathematical concept like Pythagoras theorem what I think for you to improve your video I think at least you should have used something like the white board to make it more visualized as people can see it clearly like using the paper because as Nixon said some of us we were struggling to see the handwritings and um yeah your work was well organized and yeah!,0,1,0,1
798,20170628,IC4,Danielle,Mhm.,0,0,0,0
799,20170628,IC4,Danielle,And German thank you for that for putting that together.,0,0,0,1
800,20170628,IC4,Danielle,Is there something. Is it something you can write in the chat box? Okay great. But German thank you for and also I'm gonna agree with Eunice too I like the world the real application of explaining it you put that problem first rather cause most people usually explain probably what the theorem is but you kind of gave us some context to here's something we wanna try out let's figure out how we're gonna do that by using this. So  appreciated that.,1,0,0,1
801,20170628,SVHS,German,Thank you  you're welcome.,0,0,0,0
802,20170628,IC4,Danielle,So we have a comment saying that at one point the video referenced root oh root 21... You meant to say root 21,1,0,0,0
803,20170628,IC4,Danielle,Got it. Okay great! Good comment. Okay well I'm trying to see if Ashley and Walter are able to rejoin us because Ashley has a video too that also looks like it's a math sharing video but while we're waiting Jazorique did you have anything you wanted to share with us?,0,0,1,1
804,20170628,JGVW,Jazorique,Excuse me?,0,0,0,0
805,20170628,IC4,Danielle,Huh?,0,0,0,0
806,20170628,JGVW,Jazorique,I said excuse me,0,0,0,0
807,20170628,IC4,Danielle,Oh I was curious if you had anything you wanted to share with us. Or maybe we can move on to a question or a project that you're working on that you wanted to share,0,0,0,0
808,20170628,JGVW,Jazorique,Yeah I just wanted to know like how should I call it like I usually follow the tech world so like what do you guys think about the one plus five that was just released and then what do you guys also think about the rumors that the tech geeks are spectating on what the note 8 would then be like what type of specs the note 8 would have and the display and all that.,1,0,0,0
809,20170628,IC4,Danielle,Huh. Interesting question. Well could you describe the first part of your question again. Are you talking about like a device specifically?,0,0,0,0
810,20170628,JGVW,Jazorique,Um yeah I was talking about a phone actually a phone. Then if you could we could discuss the Samsung note 8,1,0,0,0
811,20170628,IC4,Danielle,Oh okay. So your curious about what are people's thoughts about the Samsung 8 that's coming out  first of all is everyone aware of the Samsung 8 that's coming out?,1,0,0,0
812,20170628,JGVW,Jazorique,Sorry Danielle just to rephrase to correct your question you should include note 8 because when you say that when you say the Samsung 8 it means like most people take that as the Galaxy 8 the Galaxy s8 which has already been released so.,1,0,0,0
813,20170628,IC4,Danielle,Got it. I'm curious if the rest of the group though is familiar with devices that are coming out. Specifically the Samsung note 8 that you're referring to. So German  Eunice  or Nixon? Are you familiar with the device that's coming out?,1,0,1,0
814,20170628,SAG,Eunice,Personally no. I've not heard of that,0,0,0,0
815,20170628,IC4,Danielle,That's okay. Oh well maybe you could describe a couple of the features that makes it unique why you're interested in it. To kind of inform us,1,0,0,0
816,20170628,JGVW,Jazorique,Okay yeah so they are spectating that the Samsung note 8 would be the first Samsung device to actually ship with duel cameras that is like a full RGB camera and then a monochrome camera which is black and white and then the monochrome camera would actually or the senor actually enables the photo or the camera to zoom in two times without losing quality in the image so it then actual improves image quality if I could say that.,1,0,0,0
817,20170628,IC4,Danielle,Oh okay so that's like the big feature of the device that's coming out?,1,0,0,0
818,20170628,JGVW,Jazorique,Yes yes that's the only that's the main thing which I am looking forward to see if they really can include that,0,0,0,0
819,20170628,IC4,Danielle,And what would you say is the difference between the Samsung note 8 is that more so a device that you can use like a pen with right?,1,0,0,0
820,20170628,JGVW,Jazorique,Yeah the Samsung note 8 is more like a tablet it's a cross over between a phone and a tablet it also has a Stylus so you can draw on quick notes while the galaxy s8 is more like the average person type of phone,1,0,0,0
821,20170628,IC4,Danielle,average person type of phone. Okay so we have the galaxy 8 which is eh you know it's just a phone and then the Galaxy note 8 or I'm sorry the Samsung note 8 which you're referring to which is which in your opinion is more superior is that what you're saying?,1,0,0,0
822,20170628,JGVW,Jazorique,Usually the specs are kind of similar in most of the ways but I wouldn't say that the Galaxy s8 is just like a blah phone but you know the phone is really good and one thing I like that the Galaxy 8 came out with is the infinity display which is like an 18 to 9 ratio not 18 to 9 it means like the phone has 95% screen and then 5% bezzle which means the bezzles are really small and then both the Galaxy s8 and Galaxy s8 plus both now ship with the edges so there's no more having the flat one and then having the edge.,1,0,0,0
823,20170628,IC4,Danielle,Oh interesting. Interesting. I'll admit I'm not very familiar with the Samsung devices  phones or the note so I apologize so you were informing us I think it sounds like everyone we were not very familiar with it? So you're really the one bringing to the table giving us information about it. And when is it gonna be released? You said it's not out yet right the note 8?,1,0,0,0
824,20170628,JGVW,Jazorique,Yes it's not out yet but I'm not sure when the note 8 would will be released yes I'm not sure about that.,1,0,0,0
